datetime,city,station,PM2_5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,data_source,AQI,AQI_Category
2024-09-12 10:45:01.260252052,Delhi,"R K Puram, Delhi - DPCC",67.68933628282397,98.3162129831429,23.558086288740444,10.258065210774488,0.5995712897873466,29.59951294361513,16.25548344678813,56.54032820630414,1.4510148091169135,Synthetic,124,Moderately Polluted
2024-05-14 12:33:27.761552312,Lucknow,"Talkatora, Lucknow - CPCB",35.98580323236078,45.09404905302292,26.061057672988554,15.251887680369318,0.8513221131131838,70.55434207921478,23.762417347827956,67.5460658583761,2.8694688515586395,Synthetic,71,Satisfactory
2025-12-20 20:02:28.695652168,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",99.37163465092871,161.08891071478288,49.03974116755825,18.39632128567872,1.290176129855267,44.99195407353935,27.91170499478703,30.020411335832733,3.818144773641415,Synthetic,230,Poor
2024-09-08 20:42:27.391304348,Nashik,"Gangapur Road, Nashik - MPCB",54.23569530744715,97.76634700797041,38.465776515873245,23.314331717627695,0.6197495727988034,57.07375617786066,24.429617538475803,52.51182868685752,1.1964649790956579,Synthetic,98,Satisfactory
2024-05-19 15:22:59.795959192,Hyderabad,"Zoo Park, Hyderabad - TSPCB",93.4623668481405,172.00490250273947,45.57332048380203,25.38330823846059,1.5866575965627865,65.42504179012937,21.38522017853712,66.79717981876286,1.81718726996362,Synthetic,209,Poor
2025-02-20 04:15:00+00:00,Delhi,"R K Puram, Delhi - DPCC",84.0,147.0,53.6,33.0,0.92,15.9,24.2,68.0,2.1,OpenAQ - Real,180,Moderately Polluted
2025-06-12 14:53:39.130434776,Jodhpur,"Collectorate, Jodhpur - RSPCB",106.86722978075186,127.71558615476668,44.60865878398915,38.981554643872066,0.9596812992080614,80.75460254307345,24.575230798559804,59.160373608142294,1.299236805184684,Synthetic,255,Poor
2024-11-07 21:20:27.125425088,Delhi,"Anand Vihar, New Delhi - DPCC",57.569279998656974,108.41871339030689,35.74185483162319,15.71183318783979,1.0720406822783821,70.06374496392914,26.231671294743457,77.3240808759279,1.6153188729743782,Synthetic,106,Moderately Polluted
2024-10-22 13:28:26.086956520,Gurugram,"Vikas Sadan, Gurugram - HSPCB",27.421701819816917,59.11933209341274,45.65317234640813,14.398476343006683,0.8311746036265106,76.10436201432317,15.885722309900423,87.34567258962426,4.608016108291069,Synthetic,106,Moderately Polluted
2025-03-02 10:00:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",30.0,143.0,104.0,11.1,0.94,21.6,25.8,39.0,1.2,OpenAQ - Real,216,Poor
2025-06-24 12:55:16.956521736,Lucknow,"Talkatora, Lucknow - CPCB",113.29531238874816,170.0279129306256,66.96086777025816,29.392710920221734,2.119445577702929,31.295143726924213,16.47432746619338,74.40072152682441,3.947788787232043,Synthetic,277,Poor
2024-10-07 17:51:34.458891780,Hyderabad,"Zoo Park, Hyderabad - TSPCB",55.631207573291775,135.9648282626004,42.52102886921851,14.792675281151002,0.19364270573713038,48.878622703145226,16.612372504621504,76.16202517353017,1.0084052668636645,Synthetic,500,Severe
2025-09-18 21:01:45.652173912,Delhi,"R K Puram, Delhi - DPCC",28.97018112613008,42.57063821199143,24.973412543827525,21.90912860440477,1.1647484493063158,60.4390489990323,28.721259312548014,74.37436975780489,1.4903974478357196,Synthetic,72,Satisfactory
2024-10-14 04:16:07.873574716,Lucknow,"Talkatora, Lucknow - CPCB",43.81904913746555,94.94839430267538,29.31515684726169,19.493508976554022,1.0769272700471983,52.15737739042824,15.963408365157727,53.746655740761106,4.173557393880342,Synthetic,95,Satisfactory
2025-02-26 15:15:00+00:00,Delhi,"R K Puram, Delhi - DPCC",168.0,370.0,74.3,46.5,3.44,15.5,25.8,71.0,0.3,OpenAQ - Real,337,Very Poor
2024-01-10 12:49:18.260869565,Nashik,"Gangapur Road, Nashik - MPCB",66.73370831203545,136.12604368007055,46.741062642339216,23.52005079910233,0.7395614603159707,64.11168175631367,19.142115579937006,61.013183960531954,2.256669889768781,Synthetic,124,Moderately Polluted
2025-02-28 01:45:00+00:00,Delhi,"R K Puram, Delhi - DPCC",56.0,101.0,23.3,29.6,3.95,14.3,21.6,74.0,1.6,OpenAQ - Real,101,Moderately Polluted
2025-02-25 01:45:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",179.0,250.0,37.0,11.7,0.94,8.4,17.0,81.0,0.3,OpenAQ - Real,346,Very Poor
2025-05-30 02:43:48.260869560,Gurugram,"Vikas Sadan, Gurugram - HSPCB",55.25591876349984,81.43436811768642,16.781952727933074,16.64475088216895,1.1127550319741464,51.47079475697761,34.61502059941924,62.763891985285575,2.3378380351880086,Synthetic,92,Satisfactory
2024-10-31 20:53:39.763952792,Lucknow,"Talkatora, Lucknow - CPCB",90.86277424826685,152.16098381680402,67.05804123055943,17.317252821760366,2.839534317514527,57.825521797430014,18.475442959826292,73.51510293993198,2.9191938115348903,Synthetic,500,Severe
2025-05-31 10:51:15.015003,Agra,"Sanjay Palace, Agra - UPPCB",8.341352476594821,12.640904601814562,42.585449571427496,11.467262939200875,1.3358729794555368,89.09244590222002,20.36083690156411,52.12268628845949,3.8258729601451362,Synthetic,500,Severe
2025-11-17 08:39:46.557311464,Gurugram,"Vikas Sadan, Gurugram - HSPCB",90.68487462547716,132.42231393384088,23.30477031750903,35.05100251272549,0.5304324380096831,42.65115971466989,25.81233968718506,75.71621159192965,3.106340147361716,Synthetic,500,Severe
2025-02-04 18:59:47.037407484,Gurugram,"Vikas Sadan, Gurugram - HSPCB",77.68585502109984,140.599293565561,41.65710916644297,27.068935863191584,0.6106571514867468,67.0965978730553,14.189098499220686,48.22510402996379,0.6772878508323248,Synthetic,158,Moderately Polluted
2025-09-22 12:06:34.638927792,Agra,"Sanjay Palace, Agra - UPPCB",72.06027246035845,101.65849753239806,53.31961859519003,24.47534851137778,2.0255843153465833,43.62769475246399,16.99038964525667,68.09136233141257,3.5982291334035654,Synthetic,139,Moderately Polluted
2024-07-02 06:27:44.347826086,Delhi,"Punjabi Bagh, Delhi - DPCC",65.65732095373495,73.54582580627223,19.53623971642212,29.1989679896545,0.4261147585443952,64.35076796262325,21.95307574339578,66.79896008295779,3.955043210969116,Synthetic,117,Moderately Polluted
2025-02-28 15:30:00+00:00,Delhi,"R K Puram, Delhi - DPCC",53.0,72.0,34.8,31.3,3.34,12.3,22.7,87.0,0.4,OpenAQ - Real,101,Moderately Polluted
2024-11-30 09:46:24.076815364,Lucknow,"Talkatora, Lucknow - CPCB",78.75319020086867,154.6425272579737,14.504203557134268,4.327546996927246,0.7956255920589066,37.38660758976023,26.064336179156374,57.45340687592491,3.1807939630052804,Synthetic,162,Moderately Polluted
2024-08-26 02:11:14.347826084,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",55.464817890083424,91.76756756435196,31.0535548017367,29.27016699457325,1.0823962258305215,61.37997109616051,31.77578712026593,94.22322665053629,2.475602504217658,Synthetic,96,Satisfactory
2024-07-05 06:51:02.052410484,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",86.71430683817148,102.01552397598404,29.074608036526353,26.457776145636007,1.2112182936166571,53.55941397699948,29.286822802125535,52.08574408341248,3.72028764795421,Synthetic,189,Moderately Polluted
2025-03-03 04:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",105.0,764.0,126.4,66.0,1.45,12.9,24.6,44.0,0.3,OpenAQ - Real,459,Severe
2025-04-21 04:22:28.695652168,Jodhpur,"Collectorate, Jodhpur - RSPCB",111.5088296121342,159.90072677541417,63.13300143969441,30.254848001658168,2.1210682135738184,67.88069066007684,30.08833979340268,77.52321938792971,2.573679402837943,Synthetic,271,Poor
2024-12-27 10:59:39.115823168,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",38.26918131441472,72.88992909291922,41.752862621148296,6.45743560496757,0.8890492498363732,35.091207352475195,25.437048359213296,68.24302195383594,2.596043788938138,Synthetic,98,Satisfactory
2025-09-12 16:59:11.030206048,Delhi,"Anand Vihar, New Delhi - DPCC",40.19437024851925,44.78419570515943,28.73136433938735,47.40323441096304,1.6258027120737693,78.8714586418521,35.17144429586652,63.301695474256306,3.6984095921077564,Synthetic,115,Moderately Polluted
2024-06-21 05:57:27.329465894,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",66.6480224651154,116.96509221708592,31.774467413506866,17.01330179066338,0.7575344787906844,45.4019709922542,36.69551591342084,35.02580675270149,1.5829345640041517,Synthetic,120,Moderately Polluted
2024-12-05 23:07:36.571314264,Lucknow,"Talkatora, Lucknow - CPCB",63.57403426620795,115.25176909235704,53.06897967058023,31.007263643911525,1.2814916962567935,47.68092333439438,27.11110374697071,48.69100543399278,0.9038995025825876,Synthetic,120,Moderately Polluted
2024-06-21 09:28:00.816163234,Hyderabad,"Zoo Park, Hyderabad - TSPCB",60.24107395398806,94.1574864750055,27.935481626495093,13.284082104273974,1.2569794783933659,37.62100416051545,23.859004706392607,40.0355804428388,3.6632370818912747,Synthetic,500,Severe
2025-02-01 06:46:23.356671336,Hyderabad,"Zoo Park, Hyderabad - TSPCB",102.8551603845693,158.2162274698468,38.1473001737312,17.926250363405657,2.0908255464808536,57.94696810034866,16.747192621441062,60.99985063568176,4.466338376729064,Synthetic,241,Poor
2025-02-20 07:45:00+00:00,Delhi,"R K Puram, Delhi - DPCC",39.0,86.0,25.2,35.4,0.47,18.3,29.2,50.0,3.0,OpenAQ - Real,105,Moderately Polluted
2025-04-24 21:21:39.130434776,Hyderabad,"Zoo Park, Hyderabad - TSPCB",28.047777926947973,56.16645590251975,41.96782224898931,34.882282996222905,0.9027357522388146,23.106372006103996,32.75531343538401,96.87014341612203,0.5614941170081158,Synthetic,104,Moderately Polluted
2025-02-26 14:45:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",132.0,339.0,84.8,21.0,2.43,1.8,22.2,58.0,0.7,OpenAQ - Real,309,Very Poor
2025-03-02 09:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",30.0,143.0,93.2,6.8,1.2,18.7,26.6,36.0,0.8,OpenAQ - Real,195,Moderately Polluted
2025-05-02 08:30:11.162232448,Agra,"Sanjay Palace, Agra - UPPCB",47.25330310760714,51.533528085937505,49.30024141660001,3.1335738875968655,1.6572040406417101,38.49940797645256,31.73781707031865,65.40444675186419,2.143014672843084,Synthetic,113,Moderately Polluted
2024-03-01 23:22:43.952790558,Gurugram,"Vikas Sadan, Gurugram - HSPCB",72.24434373648477,128.02348366621226,13.449706556490863,17.27477294474451,0.24539664098057734,40.804601554318,34.05929654133326,100.0,1.7510976666107834,Synthetic,139,Moderately Polluted
2025-05-29 14:01:03.913043472,Lucknow,"Talkatora, Lucknow - CPCB",69.25985587535996,136.84241291950562,26.639942923702613,4.278722769691148,1.290401133378558,49.478787916045555,21.136724830550495,78.55679383465883,3.1848340112390576,Synthetic,129,Moderately Polluted
2024-06-29 21:00:23.044608922,Nashik,"Gangapur Road, Nashik - MPCB",33.6610993855561,52.927281628349085,27.70943498824804,8.654169788182486,0.9141742981555231,55.079227992567255,22.37699475477819,36.017975265352035,4.325698236049527,Synthetic,65,Satisfactory
2025-03-05 21:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",56.0,127.0,69.2,33.0,1.11,25.7,19.6,54.0,0.4,OpenAQ - Real,150,Moderately Polluted
2025-06-07 18:19:09.349869976,Nashik,"Gangapur Road, Nashik - MPCB",104.39807334897668,150.6659378528165,9.241199275949306,14.75529753385127,2.174174085141481,39.31140505696113,23.283397370415965,58.011077440395226,2.9665251259485537,Synthetic,247,Poor
2025-01-16 21:34:54.782608692,Jodhpur,"Collectorate, Jodhpur - RSPCB",87.1240468780782,180.7865386307559,46.84770626402077,26.623022684375787,0.2866640628674919,55.898195886066176,36.41976024893579,27.240643128805218,2.3442424267646196,Synthetic,190,Moderately Polluted
2024-03-16 10:47:59.135827166,Nashik,"Gangapur Road, Nashik - MPCB",60.08357341075391,94.27857319525958,45.820002678779844,14.823221985566507,0.1,47.25424214967981,34.275461397186916,26.684955889230288,1.101000036344475,Synthetic,500,Severe
2025-08-06 17:07:58.895779160,Agra,"Sanjay Palace, Agra - UPPCB",40.82610738891655,50.73458515367882,49.13541081142888,25.445815183614396,1.3434616927424394,52.253407657012204,30.41458765415073,83.21911479122251,3.4578534811336326,Synthetic,500,Severe
2025-06-23 17:51:10.434782608,Gurugram,"Vikas Sadan, Gurugram - HSPCB",65.73040062109877,79.6306552463812,28.60421338949614,17.72779844898656,1.4793264853507835,73.86181468775231,37.7948656064161,100.0,2.4194844081863853,Synthetic,117,Moderately Polluted
2025-02-28 21:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",81.0,119.0,63.6,15.7,1.43,4.5,20.1,81.0,1.2,OpenAQ - Real,169,Moderately Polluted
2025-02-28 17:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",73.0,119.0,51.8,21.9,1.87,4.8,21.5,75.0,0.6,OpenAQ - Real,142,Moderately Polluted
2024-09-19 04:10:41.648329668,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",42.814888730348144,78.5400547363439,29.325101053646943,5.962093741242894,1.6730244327586545,46.73441451738569,27.68349137734169,77.16386034087337,2.9642598232744013,Synthetic,79,Satisfactory
2025-02-16 18:45:32.946589320,Agra,"Sanjay Palace, Agra - UPPCB",49.800640998380786,58.14412828627016,43.83787403285896,19.79183900993016,1.6995245343939425,42.67611693710603,41.16100471003618,65.73806420752032,1.872405508660415,Synthetic,102,Moderately Polluted
2025-01-31 11:10:14.347826084,Lucknow,"Talkatora, Lucknow - CPCB",64.93193174390797,161.77923533439403,41.84358238472053,20.88696636492602,1.0822739269262887,56.7262036750962,13.618774644382329,66.7121550756028,1.478930746873534,Synthetic,141,Moderately Polluted
2024-04-06 03:17:09.130434782,Delhi,"Punjabi Bagh, Delhi - DPCC",41.224863369281,51.64766148431647,11.977716873487788,27.503896066874056,0.8531094862773247,32.60785734705936,38.94095344516046,54.47022690384365,1.8992389287783369,Synthetic,90,Satisfactory
2024-12-21 00:35:05.701140232,Lucknow,"Talkatora, Lucknow - CPCB",57.873821296065216,96.51538510216066,41.965938719768026,16.303153566246266,0.9991960612877971,51.2355902950979,25.95715454853912,74.54355353378084,0.1,Synthetic,99,Satisfactory
2024-12-27 03:58:32.142428488,Agra,"Sanjay Palace, Agra - UPPCB",69.3640262656553,121.62747832211986,20.647340475475744,17.143629416417404,1.113155129514423,52.940808297447305,10.353340948676003,47.98951733119374,3.4647981077061587,Synthetic,130,Moderately Polluted
2025-02-26 08:30:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",73.0,163.0,59.7,4.7,1.61,28.9,29.4,41.0,0.4,OpenAQ - Real,142,Moderately Polluted
2025-09-19 06:54:17.931586320,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",33.407236385536805,48.165392643259416,13.725397971498733,7.398755177010133,0.4611306444126577,7.392882488779335,14.944857409395615,41.90603801575152,4.609017474396797,Synthetic,55,Satisfactory
2025-11-24 12:37:07.405481104,Lucknow,"Talkatora, Lucknow - CPCB",80.4841601937724,144.6483005400789,33.26165399143218,3.7299252882467364,1.095422888667305,59.54717940834005,10.582482298940386,63.337028943895554,4.971668730348295,Synthetic,168,Moderately Polluted
2025-12-10 04:06:50.482096424,Lucknow,"Talkatora, Lucknow - CPCB",110.66210117224344,168.49246510970215,57.29043151227818,16.335659441911858,1.6382967872610341,45.521043958824926,13.770712262430324,46.49112521752315,0.38257387935904674,Synthetic,268,Poor
2024-12-22 01:09:00.108021608,Agra,"Sanjay Palace, Agra - UPPCB",5.0,13.412796898123037,2.0,9.230280973876454,1.1090651249879948,55.12953352828892,14.217472436668084,54.7806342608409,1.3024431544204325,Synthetic,55,Satisfactory
2025-02-24 07:30:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",77.0,123.0,22.1,24.7,0.87,86.1,24.2,43.0,0.7,OpenAQ - Real,156,Moderately Polluted
2024-04-04 00:28:51.946389278,Delhi,"Punjabi Bagh, Delhi - DPCC",30.946320331438432,59.94646952215777,8.013045151995343,17.753890526345774,0.8860877042345625,20.291649673432644,22.395002009522972,56.84175632315666,2.455508839428864,Synthetic,500,Severe
2025-02-19 00:30:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",104.0,237.0,54.8,7.6,0.81,4.1,19.6,69.0,0.3,OpenAQ - Real,245,Poor
2024-02-25 17:02:38.431686338,Jodhpur,"Collectorate, Jodhpur - RSPCB",93.82475731756296,120.03492476754532,43.249276274267714,33.06979041981538,2.181044251591488,60.8792166250573,34.532053690750864,62.852835911722046,4.060764882723263,Synthetic,211,Poor
2025-02-19 02:15:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",89.0,195.0,44.2,24.8,1.25,7.1,17.5,68.0,0.9,OpenAQ - Real,197,Moderately Polluted
2024-07-13 07:51:43.820764154,Lucknow,"Talkatora, Lucknow - CPCB",56.703017325932734,119.14072552921634,19.672509946183247,10.163473941801675,0.3200503246375034,44.73050530332,26.282107351572716,79.13422442417166,4.90964931468184,Synthetic,113,Moderately Polluted
2024-06-06 22:02:45.633126626,Hyderabad,"Zoo Park, Hyderabad - TSPCB",46.25667116500244,80.70985853611145,28.205697560869712,2.3094854140644845,1.0512374342036352,83.19649988292898,18.686410004667838,57.12773622602333,1.3263398444506669,Synthetic,83,Satisfactory
2024-04-09 10:19:30.954190839,Nashik,"Gangapur Road, Nashik - MPCB",58.930542055663295,91.73003256743196,46.623653905901215,11.77482189459397,1.425115274052273,50.627706107065855,19.729972222268966,62.725177565547376,1.9797221075310225,Synthetic,500,Severe
2025-08-15 04:22:20.869565216,Jodhpur,"Collectorate, Jodhpur - RSPCB",54.940134136369025,125.90935050647374,21.548454795426533,25.46533859553681,1.3161322047262858,85.46462695648185,19.208080298576455,50.26808165617289,3.4213837358983525,Synthetic,500,Severe
2024-08-22 12:55:12.662532508,Agra,"Sanjay Palace, Agra - UPPCB",42.103446803426735,95.54560508468343,39.115424664764106,19.317002229893376,1.387442941470786,74.90698633908477,38.000727311110225,37.58944615188639,3.1717434788106273,Synthetic,96,Satisfactory
2024-09-14 03:49:50.869565216,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",95.25111191365147,193.54857552579543,32.76264094548588,15.52710754575028,0.7358757744860218,60.982694059265285,25.49525515288485,52.40050627288898,2.7015131375441848,Synthetic,500,Severe
2024-09-18 15:53:07.826086956,Nashik,"Gangapur Road, Nashik - MPCB",45.57361864846828,43.79829205833623,28.638574936132635,20.919967670774724,1.5615702715664044,31.38042901400714,29.382166025837332,16.0287591806795,3.436864262007126,Synthetic,76,Satisfactory
2025-12-07 12:56:47.721544312,Agra,"Sanjay Palace, Agra - UPPCB",8.30243139415122,43.426873013671255,8.370017181472406,9.948512470755983,1.3992606106317198,26.767899798873202,21.887713146257,65.56592088468729,5.311433991184148,Synthetic,43,Good
2025-08-26 07:22:46.113222648,Gurugram,"Vikas Sadan, Gurugram - HSPCB",81.71803155742697,101.60741183946352,32.26369357550027,24.67363860702293,0.24301429626869964,56.237696388813504,35.617314889429494,44.32922248330078,4.1038615139435874,Synthetic,172,Moderately Polluted
2024-03-30 12:22:54.782608695,Nashik,"Gangapur Road, Nashik - MPCB",31.368853155645517,63.40931723701863,15.012065713058174,25.67328270305471,1.336080778726006,51.879933734403394,33.47071127186476,54.328799808739944,0.1,Synthetic,84,Satisfactory
2024-02-03 08:07:14.966993399,Delhi,"Anand Vihar, New Delhi - DPCC",74.37416109283672,104.51544062728459,53.110733200241,17.72997184526981,2.2113531415755436,70.89684903194066,20.52629188356397,57.54900220668864,1.4808414492102544,Synthetic,147,Moderately Polluted
2024-07-11 12:55:40.434782608,Nashik,"Gangapur Road, Nashik - MPCB",5.849453288521502,14.763558678054952,3.6249837299043186,15.361348738627594,1.9043759892325913,33.709917544973415,23.409990110537333,59.3029726815768,1.2520857090633681,Synthetic,500,Severe
2024-11-11 23:36:04.752950592,Lucknow,"Talkatora, Lucknow - CPCB",63.44326200581028,96.83154756801024,18.81454223786743,36.94949178922964,1.7849551325540642,32.20805407003571,29.455934441403873,80.16974733340928,1.8199947707785946,Synthetic,109,Moderately Polluted
2025-07-06 23:39:39.130434776,Nashik,"Gangapur Road, Nashik - MPCB",54.99606640085034,98.68722023787294,47.46134754224822,12.389482839248508,0.8365923798119932,54.77502097632133,19.941562937389417,47.62806210186471,1.6034849227469352,Synthetic,109,Moderately Polluted
2025-02-21 07:15:00+00:00,Delhi,"R K Puram, Delhi - DPCC",64.0,124.0,32.9,32.6,0.69,22.1,28.9,48.0,1.4,OpenAQ - Real,116,Moderately Polluted
2025-01-27 05:28:19.565217388,Agra,"Sanjay Palace, Agra - UPPCB",54.10790178520679,98.62168931848949,40.33783551101454,3.682544195323553,0.14214420625673074,28.591047411651434,31.284928183392957,62.83365603697117,1.3767742132886778,Synthetic,99,Satisfactory
2025-02-28 00:15:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",44.0,90.0,27.6,18.7,1.19,4.9,19.8,64.0,0.6,OpenAQ - Real,90,Satisfactory
2025-02-28 07:30:00+00:00,Delhi,"R K Puram, Delhi - DPCC",50.0,132.0,20.8,30.6,3.87,16.1,27.1,63.0,1.8,OpenAQ - Real,500,Severe
2025-11-02 17:43:57.887577520,Hyderabad,"Zoo Park, Hyderabad - TSPCB",54.44087158793134,111.41785459257619,2.0,12.1083575868657,1.1566049663556042,5.0,25.049091001043884,55.652509515015325,2.2506020311494708,Synthetic,108,Moderately Polluted
2025-03-03 16:00:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",71.0,206.0,136.5,47.4,1.44,6.3,24.0,52.0,0.3,OpenAQ - Real,277,Poor
2024-11-23 16:20:43.688737748,Hyderabad,"Zoo Park, Hyderabad - TSPCB",62.472642675758536,104.85902633472597,58.157385695320045,23.713204923583486,0.972752824399973,42.42257209993368,26.455010842496964,33.86168500874706,2.3769488531419305,Synthetic,129,Moderately Polluted
2025-02-23 10:30:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",57.0,95.0,21.9,21.7,1.04,86.7,24.5,42.0,0.9,OpenAQ - Real,95,Satisfactory
2025-03-05 22:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",52.0,105.0,62.7,32.2,1.06,26.6,19.3,54.0,0.5,OpenAQ - Real,138,Moderately Polluted
2025-08-05 09:32:57.515503104,Jodhpur,"Collectorate, Jodhpur - RSPCB",63.277378307893756,113.08326784265647,28.65362367949973,28.343498126906503,0.4971605077036342,66.41501188055732,18.547822893905586,62.27505968158028,2.018515084398529,Synthetic,109,Moderately Polluted
2025-06-30 21:28:09.130434776,Nashik,"Gangapur Road, Nashik - MPCB",64.35239116327911,87.95037435901523,20.51066088763289,3.2609273963889915,0.9021415882426226,72.77952987177109,26.31170663733156,56.22729959657744,2.277914159800498,Synthetic,112,Moderately Polluted
2025-02-27 03:45:00+00:00,Delhi,"R K Puram, Delhi - DPCC",103.0,217.0,40.2,37.4,0.55,16.6,23.9,71.0,0.8,OpenAQ - Real,242,Poor
2025-02-21 23:00:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",89.0,132.0,47.8,10.2,1.13,6.4,19.0,84.0,0.3,OpenAQ - Real,197,Moderately Polluted
2025-12-28 10:46:36.319263856,Jodhpur,"Collectorate, Jodhpur - RSPCB",53.53810926347487,125.95620104136509,33.16009749269238,12.999341422043353,1.0291601088824556,35.92413088324913,21.68040664888781,64.85981759119166,2.569932681428184,Synthetic,118,Moderately Polluted
2025-02-21 14:00:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",125.0,233.0,72.7,5.7,5.02,9.3,22.5,68.0,0.3,OpenAQ - Real,304,Very Poor
2024-02-15 11:23:34.362872575,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",93.17682619867077,186.3387922690216,31.732298989738574,24.18384127007496,0.7699751834195858,57.722597782561344,38.452401347384935,53.82307548461017,1.315108725967977,Synthetic,208,Poor
2025-07-26 07:39:37.826086952,Delhi,"Punjabi Bagh, Delhi - DPCC",62.9577704852499,130.7705153887867,38.05336996897863,28.28210631776794,1.1330522196667392,5.0,28.353326174523286,61.58329065620565,2.2582649323198174,Synthetic,121,Moderately Polluted
2025-02-25 08:00:00+00:00,Delhi,"Punjabi Bagh, Delhi - DPCC",84.0,135.0,22.2,24.4,0.73,95.1,24.8,38.0,0.7,OpenAQ - Real,180,Moderately Polluted
2025-09-12 09:58:04.056811368,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",30.63875297335001,54.17617657358854,2.0,16.713265508326423,1.4298462657461524,29.331919898144267,23.309526961398745,47.58472260521371,2.3654733663487493,Synthetic,500,Severe
2025-02-21 16:15:00+00:00,Delhi,"R K Puram, Delhi - DPCC",107.0,157.0,43.7,28.0,1.2,15.1,20.5,82.0,0.6,OpenAQ - Real,256,Poor
2025-02-24 07:30:00+00:00,Delhi,"R K Puram, Delhi - DPCC",63.0,121.0,10.4,34.1,0.27,25.4,30.3,42.0,1.8,OpenAQ - Real,114,Moderately Polluted
2025-02-27 03:00:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",281.0,492.0,72.9,1382.6,2.14,4.4,22.8,70.0,1.1,OpenAQ - Real,500,Severe
2024-03-14 20:11:50.782156432,Delhi,"Punjabi Bagh, Delhi - DPCC",55.063779107995884,48.767723209220364,37.49461988238768,32.05374235792557,0.3077989428244925,27.746057971516755,35.63310961007695,74.63466535168361,2.2679169512502297,Synthetic,102,Moderately Polluted
2025-02-08 10:43:44.204840972,Gurugram,"Vikas Sadan, Gurugram - HSPCB",50.19093686912779,72.58486514244464,14.188192680454152,13.908344604485457,0.22431143312282176,67.18900173847868,29.026981041034645,53.73221334251497,2.344967991929445,Synthetic,83,Satisfactory
2024-01-28 11:44:55.499099820,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",66.75253429432118,116.5762597322229,43.25736522231338,26.388677749552087,0.35724709921431974,44.79435911378997,28.904678984857956,48.19359173820958,3.601623775654538,Synthetic,121,Moderately Polluted
2025-02-22 23:45:00+00:00,Delhi,"R K Puram, Delhi - DPCC",56.0,78.0,45.4,23.6,0.56,14.0,15.0,88.0,0.3,OpenAQ - Real,105,Moderately Polluted
2024-04-10 15:20:26.086956521,Jodhpur,"Collectorate, Jodhpur - RSPCB",74.82259870170773,93.85291191154835,9.304838950771071,12.863168908197183,0.36235800109776906,36.094303607878395,21.87669982498507,54.84926808508843,0.26640775440380526,Synthetic,148,Moderately Polluted
2025-02-25 01:15:00+00:00,Delhi,"Anand Vihar, New Delhi - DPCC",138.0,290.0,100.4,22.0,2.44,4.9,19.4,79.0,0.3,OpenAQ - Real,314,Very Poor
2025-11-18 16:14:47.937587520,Delhi,"R K Puram, Delhi - DPCC",43.48446955729114,78.77360937989272,43.55211780809276,29.2226770757405,1.0841536866579584,29.666397865103523,30.684802388048205,59.04927951966343,2.1500714900672966,Synthetic,102,Moderately Polluted
2024-09-07 11:26:02.712542508,Lucknow,"Talkatora, Lucknow - CPCB",51.60819254777495,75.44507311536151,27.05352659533346,19.22376794250294,1.0115283695601587,65.1038182188909,7.171606300325706,54.17461182212904,1.2605389335923471,Synthetic,86,Satisfactory
2025-06-22 23:17:11.966393280,Delhi,"Punjabi Bagh, Delhi - DPCC",72.3668672386009,127.59434387924111,24.60994874451862,20.471415333758003,0.8254574410776595,48.04068997675146,38.62204564476442,64.86290818988917,2.817709764675633,Synthetic,140,Moderately Polluted
